location
"117.121898, 31.857095"
"117.143724, 31.858468"
"117.117883, 32.317169"
"117.284415, 31.874816"
"117.324751, 31.875779"
"117.310667, 31.883896"
"117.331347, 31.899355"
"117.32814, 31.902766"
"117.327452, 31.900824"
"117.3436, 31.945966"
"117.331882, 31.901371"
"117.349177, 31.875678"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.296404, 31.874724"
"117.121898, 31.857095"
"117.295429, 31.862918"
"117.2953, 31.880638"
"117.280254, 31.845171"
"117.296071, 31.864289"
"117.174381, 31.723141"
"117.279972, 31.896975"
"117.022066, 31.853551"
"117.294869, 31.885132"
"117.480949, 31.844224"
"117.317749, 31.832881"
"117.294018, 31.872092"
"117.293537, 31.872967"
"117.295307, 31.87256"
"117.297015, 31.87183"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.387894, 31.94276"
"117.320779, 31.905024"
"117.211069, 31.820321"
"117.235736, 31.778358"
"117.440052, 31.880961"
"117.437785, 31.88329"
"117.209856, 31.758929"
"117.298727, 31.883232"
"0, 0"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.299357, 31.854236"
"117.121898, 31.857095"
"117.285214, 31.865004"
"117.309159, 31.808048"
"117.220596, 31.816821"
"117.306159, 31.807405"
"117.173246, 31.86397"
"117.19378, 31.861498"
"117.176094, 31.870579"
"117.173113, 31.869895"
"117.19662, 31.856905"
"117.156127, 31.828954"
"117.22965, 31.855685"
"117.232739, 31.855123"
"117.229889, 31.857598"
"117.223419, 31.811432"
"117.223339, 31.813337"
"117.201883, 31.858693"
"117.899886, 31.61803"
"117.121898, 31.857095"
"117.288689, 31.892926"
"117.094063, 31.77446"
"117.308386, 31.860315"
"117.313742, 31.885187"
"117.33015, 31.86105"
"117.464333, 31.888571"
"117.222319, 31.774238"
"117.341834, 31.892817"
"117.344216, 31.895242"
"117.311146, 31.741647"
"0, 0"
"117.311859, 31.740946"
"117.287961, 31.874161"
"117.237939, 31.859774"
"117.320108, 31.864384"
"117.25756, 31.862686"
"117.290247, 31.872531"
"117.248931, 31.860805"
"117.231195, 31.850133"
"117.2795, 31.878139"
"117.31054, 31.868035"
"117.325268, 31.856433"
"117.305214, 31.837349"
"117.292259, 31.857393"
"117.292039, 31.855385"
"117.294498, 31.874133"
"117.317262, 31.857773"
"117.266388, 31.843884"
"117.285912, 31.828872"
"117.292059, 31.881108"
"117.245224, 32.003847"
"117.237714, 31.864775"
"117.346182, 31.905357"
"117.255174, 31.837136"
"117.249736, 31.824139"
"117.251515, 31.824336"
"117.271685, 31.890226"
"117.355351, 31.848378"
"117.195952, 31.760614"
"117.195211, 31.759773"
"117.354532, 31.84712"
"117.354664, 31.846846"
"117.208492, 31.853124"
"117.120445, 31.85235"
"117.192101, 31.862181"
"117.232282, 31.852669"
"117.235263, 31.850464"
"117.295765, 31.870945"
"117.370891, 31.850837"
"117.286035, 31.863459"
"117.285916, 31.842215"
"117.26581, 31.811"
"117.262479, 31.811305"
"117.322625, 31.796054"
"117.325125, 31.796081"
"117.293472, 31.896638"
"117.246648, 32.009102"
"117.349923, 31.875097"
"117.180385, 31.731173"
"117.305276, 31.884454"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.242838, 31.86682"
"117.241723, 31.866397"
"117.247709, 31.892616"
"117.265147, 31.883317"
"117.274119, 31.902776"
"117.383519, 31.868729"
"117.285443, 31.8689"
"117.285277, 31.869944"
"117.315306, 31.8761"
"117.292115, 31.887423"
"117.277701, 31.774422"
"117.341407, 31.8971"
"117.329547, 31.903678"
"117.220739, 31.867424"
"117.258954, 31.878799"
"117.259958, 31.877669"
"117.257551, 31.87962"
"117.262229, 31.887748"
"117.244966, 32.0121"
"117.30431, 31.837371"
"117.253007, 31.846623"
"117.290727, 31.85769"
"117.211676, 31.943043"
"117.256832, 31.863456"
"117.256832, 31.863456"
"117.266899, 31.840613"
"117.309495, 31.876159"
"117.057961, 31.856536"
"117.059967, 31.856788"
"117.292334, 31.886686"
"117.320323, 31.870984"
"117.184534, 31.744256"
"117.315914, 31.890273"
"117.300053, 31.885802"
"117.264259, 31.762169"
"117.305072, 31.889807"
"117.230494, 31.835576"
"117.378981, 31.950488"
"117.342452, 31.863897"
"117.283319, 31.900856"
"117.249447, 31.85694"
"117.433853, 31.883667"
"117.43325, 31.886782"
"117.257743, 31.86368"
"117.284297, 31.887988"
"117.224367, 31.872955"
"117.278868, 31.754453"
"117.262298, 31.997869"
"117.188358, 31.822728"
"117.196144, 31.854595"
"117.314191, 31.864346"
"117.454333, 31.888812"
"117.453114, 31.886367"
"117.26345, 31.780436"
"117.234865, 31.863897"
"117.216244, 31.801514"
"117.330276, 31.905394"
"117.294401, 31.908485"
"117.289144, 31.860166"
"117.204219, 31.859096"
"117.285458, 31.87534"
"117.20451, 31.855792"
"117.20451, 31.855792"
"117.886199, 31.610107"
"117.287369, 31.83717"
"117.319221, 31.897651"
"117.292561, 31.729558"
"117.121898, 31.857095"
"117.402804, 31.927532"
"117.310639, 31.897304"
"117.31862, 31.747274"
"117.34157, 31.874873"
"117.255198, 31.88232"
"117.281823, 31.894126"
"117.281823, 31.894126"
"117.020739, 31.850552"
"117.260527, 31.865036"
"117.314382, 31.875533"
"117.28023, 31.272675"
"117.303226, 31.857839"
"117.266647, 31.887293"
"117.351722, 31.875424"
"117.264831, 31.862505"
"117.235242, 31.793176"
"117.236028, 31.764728"
"117.307049, 31.887935"
"117.272979, 31.852868"
"117.330529, 31.875132"
"117.313043, 31.885706"
"117.312631, 31.854053"
"117.364217, 31.874216"
"117.304492, 31.882357"
"117.319627, 31.713489"
"117.205965, 31.815157"
"117.397751, 31.882772"
"117.260379, 32.034407"
"117.250219, 31.80138"
"117.48414, 31.857364"
"117.27076, 31.964103"
"117.263267, 31.95877"
"117.27076, 31.964103"
"117.26451, 31.963724"
"117.26398, 31.972547"
"117.268973, 31.961062"
"117.272253, 31.963155"
"117.264689, 31.969692"
"117.290541, 31.838995"
"117.272239, 31.929017"
"117.326449, 31.865504"
"117.345404, 31.867491"
"117.445211, 31.882211"
"117.36372, 31.875173"
"117.13718, 31.844327"
"117.311908, 31.890161"
"117.310917, 31.887128"
"117.135137, 31.862214"
"117.288849, 31.869976"
"117.314361, 31.872715"
"117.280956, 31.833488"
"117.453021, 31.891087"
"117.213385, 31.802945"
"117.214775, 31.801943"
"117.212853, 31.860364"
"117.318964, 31.862462"
"117.121898, 31.857095"
"117.322582, 31.879839"
"117.292844, 31.886109"
"116.944776, 31.942943"
"117.491725, 31.882072"
"117.324052, 31.865797"
"116.880282, 31.804555"
"117.297582, 31.870735"
"117.293595, 31.874995"
"117.168168, 31.729839"
"117.261846, 31.88108"
"117.469933, 32.090665"
"117.312631, 31.860502"
"117.841527, 31.708452"
"117.373229, 31.889945"
"117.428472, 31.890712"
"117.425995, 31.84447"
"117.469803, 31.875995"
"117.258036, 31.977292"
"117.287719, 31.913461"
"117.207465, 31.75638"
"117.381868, 31.883828"
"117.387584, 31.864809"
"117.111322, 31.841034"
"117.383758, 31.86528"
"117.17042, 31.802365"
"117.468029, 31.882364"
"117.237423, 31.907952"
"117.3211, 31.745196"
"117.38969, 31.889497"
"117.390809, 31.887206"
"117.38969, 31.889497"
"117.180927, 31.786402"
"117.423038, 31.841688"
"117.216096, 31.827174"
"117.215307, 31.825262"
"117.446734, 31.875545"
"117.322326, 31.723245"
"117.347829, 31.895897"
"117.149825, 31.718784"
"117.284451, 31.713328"
"117.267272, 31.981518"
"117.402029, 31.871529"
"117.381321, 31.939731"
"117.347712, 31.943651"
"117.288473, 31.861797"
"117.284322, 31.741136"
"117.260606, 31.866389"
"117.468909, 31.872421"
"117.263467, 31.975003"
"117.266597, 31.853773"
"117.316594, 31.847016"
"117.316456, 31.845792"
"117.318144, 31.847658"
"117.270983, 31.861788"
"117.266314, 31.84254"
"117.452445, 31.894596"
"117.455376, 31.894753"
"117.480661, 31.860931"
"117.483505, 31.854642"
"117.446299, 31.888961"
"117.480661, 31.860931"
"117.469961, 31.878547"
"117.374088, 31.880635"
"117.292292, 31.844341"
"117.298522, 31.871556"
"117.394254, 31.87404"
"0, 0"
"117.176916, 31.761777"
"117.251278, 31.858024"
"117.237018, 31.850128"
"117.239568, 31.844454"
"117.238478, 31.843178"
"117.288308, 31.871547"
"117.286151, 31.871442"
"117.238707, 31.846668"
"117.241499, 31.843601"
"117.245125, 31.845058"
"117.24326, 31.841854"
"117.154124, 31.829248"
"117.162474, 31.821515"
"117.206124, 31.790002"
"117.285889, 31.887864"
"117.217218, 31.863314"
"117.186177, 31.720428"
"117.168331, 31.807521"
"117.311749, 31.856921"
"117.235902, 31.813852"
"117.158121, 31.744317"
"0, 0"
"117.240177, 31.821712"
"117.185244, 31.741073"
"117.403577, 31.866695"
"117.316705, 31.885856"
"117.285651, 31.886434"
"117.290535, 31.86939"
"117.358583, 31.870794"
"117.319977, 31.883354"
"117.315545, 31.884723"
"117.273901, 31.749036"
"117.327233, 31.257819"
"117.315341, 31.89522"
"117.277722, 32.046125"
"117.261629, 32.01325"
"117.216541, 31.865006"
"0, 0"
"117.240136, 31.872188"
"117.286477, 31.837244"
"117.314657, 31.853973"
"117.299886, 31.889874"
"117.359599, 31.866021"
"117.362432, 31.865105"
"117.361383, 31.862518"
"117.349143, 31.905215"
"117.328777, 31.896286"
"117.30121, 31.854975"
"117.335766, 31.880165"
"117.27489, 31.896093"
"117.276844, 31.895104"
"117.304727, 31.889452"
"117.260775, 31.836911"
"117.216933, 31.861586"
"117.298204, 31.904493"
"117.17619, 31.726356"
"117.206671, 31.855522"
"117.275196, 31.838431"
"117.214471, 31.755962"
"117.21582, 31.757155"
"117.212839, 31.753882"
"117.216075, 31.755935"
"117.309604, 31.887158"
"117.310171, 31.854689"
"117.312142, 31.856186"
"117.34967, 31.908499"
"117.299434, 31.863142"
"117.298169, 31.830239"
"117.171853, 31.80192"
"117.279612, 31.841841"
"117.284896, 31.728876"
"117.160815, 31.829155"
"117.249409, 31.820221"
"117.281149, 31.894992"
"117.27869, 31.702243"
"117.270984, 31.791732"
"117.278971, 31.849313"
"117.031516, 31.853278"
"117.031097, 31.853159"
"117.270533, 31.894385"
"117.316705, 31.867382"
"117.314236, 31.868251"
"117.315723, 31.867027"
"117.234936, 31.823842"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.240841, 31.904946"
"117.295277, 31.259365"
"117.270895, 31.841072"
"117.263974, 31.885949"
"117.239243, 31.799956"
"117.236826, 31.771109"
"117.312582, 31.878554"
"117.203946, 31.796193"
"117.269364, 31.867798"
"117.381077, 31.887027"
"117.265845, 31.83988"
"117.473811, 31.896342"
"117.473715, 31.893648"
"117.178209, 31.732758"
"117.299704, 31.886138"
"117.301716, 31.80969"
"117.30768, 31.826847"
"117.322378, 31.866515"
"117.266757, 31.861683"
"117.302515, 31.856491"
"117.319172, 31.831769"
"117.309205, 31.889859"
"117.273226, 31.864129"
"117.236017, 31.86955"
"117.288019, 31.838784"
"117.320351, 31.872616"
"117.151798, 31.712761"
"117.315486, 31.902782"
"117.310693, 31.861877"
"117.273708, 31.828011"
"117.273572, 31.830772"
"117.262177, 31.889579"
"117.346549, 31.902393"
"117.267004, 31.820676"
"117.243185, 31.887603"
"117.297904, 31.839628"
"117.198926, 31.819002"
"117.461192, 31.882007"
"117.294327, 31.839608"
"117.304127, 31.89186"
"117.293145, 31.902019"
"117.286092, 31.84738"
"117.286092, 31.84738"
"117.324974, 31.885538"
"117.196869, 31.859151"
"117.34996, 31.877646"
"0, 0"
"117.024286, 31.855623"
"117.340151, 31.859389"
"117.286808, 31.849557"
"117.280846, 31.850767"
"117.121898, 31.857095"
"117.283742, 31.844635"
"117.281511, 31.846803"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.285297, 31.848081"
"117.121898, 31.857095"
"117.280297, 31.844109"
"117.282056, 31.830598"
"117.284866, 31.833944"
"117.285811, 31.839004"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.361906, 31.883243"
"117.362321, 31.884964"
"117.214641, 31.801392"
"117.26172, 31.893468"
"117.400776, 31.926243"
"117.209017, 31.855216"
"117.292002, 31.897769"
"117.295117, 31.908121"
"117.121898, 31.857095"
"117.304286, 31.817509"
"117.299975, 31.818761"
"117.296872, 31.816052"
"117.311632, 31.809693"
"117.298937, 31.813568"
"117.304968, 31.808483"
"117.300519, 31.814042"
"117.305349, 31.815006"
"117.307029, 31.812237"
"117.300104, 31.816546"
"117.307424, 31.818235"
"117.295994, 31.817419"
"117.175519, 31.718671"
"117.264145, 31.837547"
"117.263631, 31.838613"
"117.286666, 31.844167"
"117.223551, 31.793255"
"117.312032, 31.892001"
"117.318095, 31.718338"
"0, 0"
"117.225222, 31.875173"
"117.332864, 31.845657"
"117.276793, 31.838397"
"117.316725, 31.857142"
"117.263272, 31.886073"
"117.298766, 31.902975"
"117.295581, 31.901659"
"117.294474, 31.900179"
"117.293703, 31.898417"
"117.279149, 31.872857"
"117.256642, 31.86496"
"117.279929, 31.878553"
"117.121898, 31.857095"
"117.490587, 31.868773"
"117.299197, 31.804766"
"117.33052, 31.544867"
"117.245087, 31.725441"
"117.317707, 31.870292"
"117.326252, 31.873196"
"117.324696, 31.866976"
"117.324302, 31.873401"
"117.207469, 31.789341"
"117.277962, 31.838012"
"117.242249, 31.857729"
"117.284133, 31.890313"
"117.305943, 31.885578"
"117.253989, 31.869014"
"117.254211, 31.868572"
"117.354494, 31.893131"
"117.302, 31.819244"
"117.195849, 31.862239"
"117.195302, 31.864504"
"117.272419, 31.893595"
"117.16989, 31.8131"
"117.17045, 31.810971"
"117.207453, 31.833028"
"117.276182, 31.882694"
"117.306405, 31.832257"
"117.356046, 31.876616"
"117.346691, 31.866036"
"117.349177, 31.875678"
"117.293428, 31.903642"
"117.232654, 31.80883"
"117.346976, 31.884596"
"117.464351, 31.891702"
"117.298256, 31.884701"
"117.211633, 31.760386"
"117.226055, 31.770905"
"117.209543, 31.763758"
"117.166249, 31.807111"
"117.205729, 31.796256"
"117.285109, 31.857581"
"117.287995, 31.854671"
"117.287629, 31.845512"
"117.282401, 31.827694"
"117.287897, 31.858732"
"117.28756, 31.856613"
"117.284512, 31.829933"
"117.286473, 31.835189"
"117.285186, 31.836814"
"117.121898, 31.857095"
"117.258788, 31.854226"
"117.162392, 31.728726"
"117.290441, 31.808576"
"117.264505, 31.858827"
"117.268971, 31.837682"
"117.278129, 31.855281"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.273583, 31.857582"
"117.283221, 31.90203"
"117.204013, 31.851002"
"117.28089, 31.911931"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.296685, 31.866687"
"117.121898, 31.857095"
"117.835053, 31.718203"
"117.897749, 31.61952"
"0, 0"
"0, 0"
"117.290106, 31.735335"
"117.221611, 31.875037"
"117.219882, 31.806388"
"117.34519, 31.883131"
"117.189891, 31.775899"
"117.121898, 31.857095"
"117.31936, 31.861383"
"117.290216, 31.891384"
"117.333149, 31.880121"
"117.336785, 31.878122"
"117.266696, 31.897864"
"117.264282, 31.894734"
"117.26732, 31.894306"
"117.22063, 31.840569"
"117.296691, 31.864866"
"117.21906, 31.865362"
"117.253242, 32.00139"
"0, 0"
"117.286637, 31.890182"
"117.255555, 31.842651"
"117.232502, 31.858834"
"117.312494, 31.883747"
"117.327285, 31.904195"
"117.322616, 31.81215"
"117.286372, 31.871514"
"117.302417, 31.810954"
"117.29284, 31.831872"
"117.285577, 31.85804"
"117.250617, 31.871437"
"117.316483, 31.859008"
"117.334213, 31.803192"
"117.302962, 31.881531"
"117.285044, 31.844053"
"117.225068, 31.826645"
"117.223483, 31.828484"
"117.216032, 31.748133"
"117.220774, 31.773956"
"117.267044, 31.875864"
"117.469535, 31.890597"
"117.40574, 31.838151"
"117.184063, 31.718332"
"117.221491, 31.765952"
"117.31043, 31.858679"
"117.262834, 31.880638"
"117.24952, 31.891115"
"117.295337, 31.866078"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.271808, 31.863539"
"117.125304, 31.853881"
"117.1185, 31.850254"
"117.291838, 31.894827"
"117.265162, 31.838782"
"117.313992, 31.848822"
"117.121898, 31.857095"
"117.279739, 31.864935"
"117.238483, 31.852535"
"117.226947, 31.772148"
"117.141884, 31.835059"
"117.466085, 31.896163"
"117.288594, 31.839857"
"117.221606, 31.792821"
"117.245168, 31.790739"
"117.227108, 31.831159"
"117.224652, 31.83255"
"117.225061, 31.831258"
"117.277549, 31.787818"
"117.35117, 31.850965"
"117.235282, 31.853324"
"117.25162, 31.852373"
"117.165697, 31.811832"
"117.287303, 31.840539"
"117.34551, 31.881053"
"117.289079, 31.817129"
"117.284436, 31.81772"
"117.229089, 31.768069"
"117.279101, 31.749137"
"117.281729, 31.8213"
"117.272138, 31.836854"
"117.294993, 31.870624"
"117.340683, 31.880954"
"117.336896, 31.884791"
"117.338394, 31.88087"
"117.336896, 31.884791"
"117.253533, 31.834257"
"117.29665, 31.976426"
"117.286666, 31.844167"
"117.32523, 31.876776"
"117.325522, 31.876725"
"117.178646, 31.860225"
"117.174429, 31.731112"
"117.27215, 31.851132"
"117.387843, 31.880256"
"117.25537, 31.8272"
"117.183542, 31.725742"
"117.309252, 31.891275"
"117.258971, 31.839286"
"117.169224, 31.71739"
"117.166054, 31.715651"
"117.248189, 32.017024"
"0, 0"
"117.214444, 31.858371"
"117.326028, 31.888086"
"117.246412, 31.874372"
"117.299846, 31.870417"
"117.299079, 31.869355"
"117.151916, 31.851905"
"117.148063, 31.853194"
"117.220494, 31.908064"
"117.220494, 31.908064"
"117.247388, 31.862707"
"117.272887, 31.898442"
"117.369244, 31.878785"
"117.207781, 31.82314"
"117.275989, 31.900811"
"117.275307, 31.899537"
"117.282405, 31.897335"
"117.369054, 31.885974"
"117.316698, 31.855622"
"117.310153, 31.850143"
"117.223208, 31.836284"
"117.225022, 31.837558"
"117.218211, 31.78474"
"117.308264, 31.886931"
"117.858101, 31.582982"
"117.481957, 31.857532"
"117.258534, 31.983131"
"117.255252, 31.850782"
"117.28609, 31.812135"
"117.285255, 31.809678"
"117.322925, 31.83531"
"117.335823, 31.835262"
"117.326142, 31.823634"
"117.326382, 31.821404"
"117.254827, 31.880157"
"117.25629, 31.87944"
"117.26671, 31.887807"
"117.907182, 31.651445"
"117.28344, 31.869146"
"117.318411, 31.873291"
"117.318673, 31.872575"
"117.31178, 31.926353"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.300042, 31.869934"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.298363, 31.869358"
"117.121898, 31.857095"
"117.282221, 31.872925"
"117.121898, 31.857095"
"117.283792, 31.873108"
"0, 0"
"117.121898, 31.857095"
"117.121898, 31.857095"
"117.303308, 31.71533"
"117.303308, 31.71533"
"117.303308, 31.71533"
"117.303308, 31.71533"
"117.303308, 31.71533"
"117.303308, 31.71533"
"117.206088, 31.821409"
"117.288577, 31.887674"
"117.334062, 31.955466"
"117.289673, 31.815197"
"117.255546, 31.806454"
"117.236088, 31.84857"
"117.236152, 31.873795"
"117.121898, 31.857095"
"117.316276, 31.879834"
"117.300774, 31.839646"
"117.239421, 31.839811"
"117.327746, 31.876619"
"117.215703, 31.7946"
"117.211743, 31.795962"
"117.224844, 31.865606"
"117.251673, 31.822066"
"117.253895, 31.819942"
"117.375381, 31.88367"
"117.321584, 31.900377"
"117.246992, 31.905584"
"117.2399, 31.81382"
"117.220689, 31.813165"
"117.321786, 31.793764"
"117.221018, 31.904374"
"117.293287, 31.902652"
"117.65994, 32.016673"
"117.309937, 31.858891"
"117.254787, 31.909619"
"117.184764, 31.724263"
"117.313341, 31.858384"
"117.313429, 31.992635"
"117.474759, 31.885088"
"117.179996, 31.742415"
"117.298631, 31.745026"
"117.279642, 31.720547"
"117.297129, 31.74916"
"117.288768, 31.72282"
"117.274921, 31.754679"
"117.312073, 31.726582"
"117.283075, 31.720796"
"117.300756, 31.745068"
"117.286333, 31.744995"
"117.307309, 31.710606"
"117.286206, 31.738915"
"117.311322, 31.754289"
"117.311601, 31.751118"
"117.283943, 31.736202"
"117.307165, 31.759314"
"117.279643, 31.77112"
"117.289888, 31.738798"
"117.309959, 31.812643"
"117.276524, 31.726425"
"117.28004, 31.726721"
"117.315289, 31.754408"
"117.315388, 31.751298"
"117.350361, 31.774496"
"117.284676, 31.705969"
"117.28498, 31.702124"
"117.370135, 31.862305"
"117.361402, 31.868429"
"117.237524, 31.867184"
"117.238179, 31.854027"
"117.23673, 31.854827"
"117.199082, 31.839553"
"117.311804, 31.884455"
"117.291228, 31.883096"
"117.292696, 31.885046"
"117.121898, 31.857095"
"117.257742, 31.856875"
"117.121898, 31.857095"
"117.288564, 31.844267"
"117.280202, 31.864004"
"117.334331, 31.86563"
"117.289952, 31.91911"
"117.270531, 31.85273"
"0, 0"
"117.248259, 31.718878"
"117.316192, 31.869768"
"117.292461, 31.875691"
"117.240174, 31.868502"
"117.294494, 31.865275"
"117.24073, 31.857632"
"117.243099, 31.856757"
"117.294901, 31.844333"
"117.273242, 31.888285"
"117.270084, 31.839069"
"117.328748, 31.842844"
"117.213168, 31.86657"
"117.366852, 31.879817"
"117.366516, 31.881022"
"117.364717, 31.880635"
"117.210808, 31.866326"
"117.196832, 31.952793"
"117.302472, 31.878847"
"117.273455, 31.900762"
"117.092081, 31.352453"
"117.324593, 31.838959"
"117.321324, 31.879853"
"117.221103, 31.850075"
"117.221885, 31.852041"
"117.360238, 31.789478"
"117.322031, 31.862352"
"117.305645, 31.825937"
"117.356316, 31.874604"
"117.313499, 31.826657"
"117.309697, 31.832818"
"117.309697, 31.832818"
"117.301813, 31.833111"
"117.315562, 31.875051"
"117.246409, 32.021819"
"117.242399, 31.864096"
"117.273534, 31.876104"
"117.272314, 31.87137"
"117.241251, 31.801128"
"117.24022, 31.803681"
"117.266156, 31.876214"
"117.269715, 31.874609"
"117.269608, 31.870347"
"117.379928, 31.87752"
"117.384431, 31.876673"
"117.38286, 31.879261"
"117.387384, 31.878954"
"117.264038, 31.871395"
"117.27218, 31.877"
"117.272179, 31.823048"
"117.270253, 31.822164"
"117.274326, 31.870391"
"117.32018, 31.751501"
"117.274719, 31.874975"
"117.200529, 31.837357"
"117.303683, 31.809733"
"117.315632, 31.752179"
"117.216396, 31.864048"
"117.270153, 31.895802"
"117.270383, 31.898701"
"0, 0"
"117.1841, 31.743117"
"117.249399, 32.013201"
"117.319024, 31.902348"
"117.448272, 31.877746"
"117.318709, 31.88343"
"117.213876, 31.795765"
"117.376835, 31.878201"
"117.379638, 31.88246"
"117.378194, 31.885632"
"117.376746, 31.886098"
"117.378554, 31.88731"
"117.376835, 31.878201"
"117.453151, 31.875453"
"117.450703, 31.875289"
"117.389036, 31.885827"
"117.269071, 31.941975"
"117.283513, 31.883838"
"117.258284, 31.987845"
"117.328692, 31.898061"
"117.330061, 31.894739"
"117.320002, 31.901526"
"117.308125, 31.890893"
"117.357592, 31.882594"
"117.324952, 31.906245"
"117.316725, 31.857142"
"117.317417, 31.896279"
"117.34484, 31.901498"
"117.306776, 31.886953"
"117.319619, 31.900132"
"117.310891, 31.900002"
"117.348044, 31.881263"
"117.179521, 31.863703"
"117.176636, 31.863862"
"117.28675, 31.895923"
"117.248825, 31.859495"
"117.237147, 31.851323"
"117.347634, 31.735554"
"117.458545, 31.88383"
"117.287295, 31.844148"
"117.295477, 31.874758"
"117.270531, 31.85273"
"117.207482, 31.852042"
"0, 0"
"117.309, 31.818671"
"117.309223, 31.822632"
"117.271282, 31.84284"
"117.340748, 31.877589"
"117.267957, 31.890154"
"117.265271, 31.889953"
"117.288397, 31.84183"
"117.258919, 31.867299"
"117.228227, 31.823042"
"117.209568, 31.820812"
"117.287388, 31.883991"
"117.287555, 31.883324"
"117.274342, 31.857112"
"117.235524, 31.780853"
"117.296909, 31.882858"
"117.22493, 31.836283"
"117.183842, 31.824255"
"117.182479, 31.825412"
"117.201435, 31.817252"
"117.398625, 31.845027"
"117.308332, 31.826847"
"117.298853, 31.859099"
"117.328828, 31.875593"
"117.267739, 31.846326"
"117.293717, 31.873961"
"117.29407, 31.824176"
"117.392108, 31.886366"
"117.392265, 31.882366"
"117.313884, 31.833356"
"117.231435, 31.843257"
"117.275776, 31.923063"
"117.28735, 31.83442"
"117.307582, 31.722679"
"117.470807, 31.870284"
"117.309213, 31.830231"
"117.250207, 31.81225"
"117.326357, 31.78366"
"117.326937, 31.781955"
"117.325973, 31.783863"
"117.300569, 31.830967"
"117.289359, 31.866409"
"117.121898, 31.857095"
"117.234532, 31.845096"
"117.449781, 31.876759"
"117.492735, 31.826013"
"117.166215, 31.714107"
"117.263563, 31.887727"
"117.262406, 31.874708"
"117.211043, 31.933612"
"117.448528, 31.898616"
"117.321894, 31.80016"
"117.258425, 31.840046"
"0, 0"
"117.346353, 31.863974"
"117.282665, 31.849713"
"117.293119, 31.846973"
"117.292797, 31.837722"
"117.27847, 31.870743"
"0, 0"
"117.293542, 31.86207"
"117.291893, 31.861897"
"0, 0"
"117.291853, 31.905975"
"117.268833, 31.8515"
"117.27857, 31.862408"
"117.233473, 31.857479"
"117.288802, 31.866225"
"117.287881, 31.865134"
"117.285915, 31.856164"
"117.287916, 31.872674"
"0, 0"
"117.297831, 31.859336"
"117.296355, 31.853961"
"117.273193, 31.850597"
"117.300642, 31.86648"
"117.181103, 31.780578"
"117.291519, 31.830077"
"117.229858, 31.851404"
"117.255576, 31.864569"
"117.300998, 31.883595"
"117.240288, 31.845512"
"117.284678, 31.851108"
"117.289824, 31.862827"
"117.289919, 31.867803"
"117.297156, 31.877581"
"117.332886, 31.739367"
"117.289023, 31.864058"
"117.18287, 31.835842"
"117.277847, 31.85318"
"117.285916, 31.842215"
"117.24073, 31.857632"
"117.479371, 31.889043"
"117.287361, 31.842703"
"117.241177, 31.855687"
"117.282578, 31.846343"
"117.283742, 31.844635"
"117.289099, 31.844506"
"117.277924, 31.848245"
"117.272498, 31.865478"
"117.297495, 31.837184"
"117.290975, 31.847161"
"117.287633, 31.875794"
"117.295239, 31.863937"
"117.294931, 31.858335"
"117.285603, 31.863328"
"0, 0"
"117.279149, 31.861784"
"117.274404, 31.869274"
"117.283778, 31.872139"
"117.280892, 31.868121"
"117.246973, 31.858216"
"117.271852, 32.03287"
"117.293147, 31.84462"
"117.299121, 31.843869"
"117.224579, 31.782016"
"117.314455, 31.870301"
"117.318042, 31.861669"
"117.314482, 31.870514"
"117.319367, 31.856569"
"117.320096, 31.862483"
"117.325535, 31.89829"
"117.25465, 31.865549"
"117.513164, 31.594787"
"117.396055, 31.904781"
"117.483642, 31.59599"
"117.499948, 31.596149"
"117.26785, 31.944507"
"117.259352, 31.881827"
"117.244934, 31.901125"
"117.341423, 31.902872"
"117.487752, 31.596718"
"117.199976, 31.856587"
"117.318621, 31.838469"
"117.207972, 31.787333"
"117.297781, 31.886885"
"117.270829, 31.86071"
"0, 0"
"117.195871, 31.957277"
"117.253524, 32.003494"
"117.155648, 31.713564"
"117.288304, 31.890914"
"117.289257, 31.901725"
"117.136599, 31.839494"
"117.137852, 31.836794"
"117.134283, 31.837239"
"117.271277, 31.886893"
"117.254884, 31.817051"
"0, 0"
"117.243022, 32.016393"
"117.212182, 31.86364"
"117.223937, 31.862968"
"117.3047, 31.826175"
"117.265722, 31.88745"
"117.483385, 31.898393"
"117.346519, 31.871775"
"117.348734, 31.865188"
"117.273914, 31.784237"
"117.263048, 31.788035"
"117.317842, 31.907861"
"117.444836, 31.878659"
"117.444221, 31.879284"
